category,code
102.256,666
102.26,667
102.265,668
102.277,669
102.286,670
102.29899999999999,671
102.303,672
102.305,673
102.306,674
102.309,675
102.31,676
102.315,677
102.32,678
102.321,679
102.322,680
102.334,681
102.36200000000001,682
102.365,683
102.366,684
102.367,685
102.368,686
102.37200000000001,687
102.37899999999999,688
102.391,689
102.398,690
102.399,691
102.402,692
102.404,693
102.414,694
102.42,695
102.42299999999999,696
102.435,697
102.443,698
102.448,699
102.46799999999999,700
102.47,701
102.473,702
102.47399999999999,703
102.475,704
102.48,705
102.48299999999999,706
102.486,707
102.48899999999999,708
102.491,709
102.493,710
102.495,711
102.5,712
102.50399999999999,713
102.505,714
102.507,715
102.51,716
102.514,717
102.515,718
102.516,719
102.51700000000001,720
102.51799999999999,721
102.51899999999999,722
102.523,723
102.527,724
102.531,725
102.53200000000001,726
102.535,727
102.539,728
102.541,729
102.546,730
102.553,731
102.554,732
102.565,733
102.569,734
102.575,735
102.581,736
102.58200000000001,737
102.585,738
102.589,739
102.59,740
102.59100000000001,741
102.59700000000001,742
102.598,743
102.60799999999999,744
102.61200000000001,745
102.61399999999999,746
102.615,747
102.618,748
102.619,749
102.624,750
102.62899999999999,751
102.63600000000001,752
102.639,753
102.647,754
102.65,755
102.656,756
102.65899999999999,757
102.662,758
102.666,759
102.66799999999999,760
102.669,761
102.67399999999999,762
102.675,763
102.677,764
102.68,765
102.681,766
102.689,767
102.7,768
102.70200000000001,769
102.713,770
102.71700000000001,771
102.71799999999999,772
102.72,773
102.73100000000001,774
102.743,775
102.75,776
102.75399999999999,777
102.762,778
102.76299999999999,779
102.765,780
102.76899999999999,781
102.773,782
102.77799999999999,783
102.78,784
102.787,785
102.79,786
102.792,787
102.79899999999999,788
102.802,789
102.806,790
102.81200000000001,791
102.816,792
102.81700000000001,793
102.822,794
102.825,795
102.82700000000001,796
102.829,797
102.83,798
102.834,799
102.84200000000001,800
102.84899999999999,801
102.85,802
102.85700000000001,803
102.85799999999999,804
102.866,805
102.867,806
102.87,807
102.87200000000001,808
102.88600000000001,809
102.887,810
102.889,811
102.891,812
102.89200000000001,813
102.895,814
102.896,815
102.898,816
102.899,817
102.9,818
102.90100000000001,819
102.902,820
102.904,821
102.905,822
102.91,823
102.911,824
102.915,825
102.92299999999999,826
102.92399999999999,827
102.93,828
102.934,829
102.935,830
102.93700000000001,831
102.947,832
102.948,833
102.95100000000001,834
102.95299999999999,835
102.954,836
102.96,837
102.961,838
102.962,839
102.963,840
102.964,841
102.96600000000001,842
102.97,843
102.971,844
102.973,845
102.97399999999999,846
102.977,847
102.978,848
102.979,849
102.98,850
102.98100000000001,851
102.98200000000001,852
102.984,853
102.986,854
102.988,855
102.99,856
102.992,857
102.993,858
102.994,859
102.995,860
102.99600000000001,861
102.99700000000001,862
102.99799999999999,863
102.999,864
103.0,865
103.001,866
103.00200000000001,867
103.00399999999999,868
103.005,869
103.006,870
103.007,871
103.008,872
103.009,873
103.01,874
103.01100000000001,875
103.01299999999999,876
103.015,877
103.016,878
103.01700000000001,879
103.021,880
103.022,881
103.023,882
103.025,883
103.02600000000001,884
103.027,885
103.02799999999999,886
103.029,887
103.031,888
103.03200000000001,889
103.03399999999999,890
103.035,891
103.04,892
103.042,893
103.044,894
103.051,895
103.052,896
103.053,897
103.054,898
103.057,899
103.05799999999999,900
103.06,901
103.06299999999999,902
103.065,903
103.066,904
103.075,905
103.07700000000001,906
103.079,907
103.08,908
103.089,909
103.094,910
103.098,911
103.09899999999999,912
103.103,913
103.104,914
103.10600000000001,915
103.10799999999999,916
103.109,917
103.11,918
103.111,919
103.117,920
103.12299999999999,921
103.12700000000001,922
103.13,923
103.131,924
103.13600000000001,925
103.13799999999999,926
103.14,927
103.152,928
103.16,929
103.163,930
103.167,931
103.18,932
103.186,933
103.18799999999999,934
103.19200000000001,935
103.193,936
103.196,937
103.198,938
103.2,939
103.20100000000001,940
103.211,941
103.212,942
103.214,943
103.22399999999999,944
103.225,945
103.25,946
103.25200000000001,947
103.259,948
103.262,949
103.285,950
103.29,951
103.29299999999999,952
103.294,953
103.30799999999999,954
103.309,955
103.311,956
103.31200000000001,957
103.31299999999999,958
103.31700000000001,959
103.318,960
103.323,961
103.32700000000001,962
103.34,963
103.353,964
103.355,965
103.35799999999999,966
103.369,967
103.37,968
103.37299999999999,969
103.376,970
103.38,971
103.396,972
103.406,973
103.41,974
103.412,975
103.414,976
103.425,977
103.444,978
103.445,979
103.448,980
103.45700000000001,981
103.464,982
103.46600000000001,983
103.47200000000001,984
103.477,985
103.478,986
103.486,987
103.492,988
103.49600000000001,989
103.499,990
103.5,991
103.50200000000001,992
103.508,993
103.523,994
103.527,995
103.52799999999999,996
103.53200000000001,997
103.538,998
103.54,999
103.542,1000
103.55,1001
103.555,1002
103.55799999999999,1003
103.566,1004
103.573,1005
103.57700000000001,1006
103.583,1007
103.584,1008
103.589,1009
103.59100000000001,1010
103.60600000000001,1011
103.61200000000001,1012
103.62299999999999,1013
103.625,1014
103.62799999999999,1015
103.64299999999999,1016
103.649,1017
103.65799999999999,1018
103.664,1019
103.67200000000001,1020
103.68,1021
103.68299999999999,1022
103.694,1023
103.705,1024
103.709,1025
103.719,1026
103.721,1027
103.734,1028
103.741,1029
103.765,1030
103.777,1031
103.78,1032
103.78200000000001,1033
103.78299999999999,1034
103.79700000000001,1035
103.8,1036
103.81200000000001,1037
103.816,1038
103.823,1039
103.82700000000001,1040
103.83200000000001,1041
103.833,1042
103.839,1043
103.846,1044
103.853,1045
103.854,1046
103.85799999999999,1047
103.861,1048
103.86200000000001,1049
103.868,1050
103.869,1051
103.87100000000001,1052
103.87200000000001,1053
103.875,1054
103.87799999999999,1055
103.88,1056
103.881,1057
103.885,1058
103.88600000000001,1059
103.88799999999999,1060
103.889,1061
103.891,1062
103.90299999999999,1063
103.906,1064
103.90700000000001,1065
103.90799999999999,1066
103.911,1067
103.912,1068
103.91799999999999,1069
103.92200000000001,1070
103.927,1071
103.928,1072
103.929,1073
103.94,1074
103.94200000000001,1075
103.943,1076
103.945,1077
103.946,1078
103.947,1079
103.948,1080
103.95100000000001,1081
103.95200000000001,1082
103.95299999999999,1083
103.954,1084
103.95700000000001,1085
103.958,1086
103.96,1087
103.961,1088
103.962,1089
103.963,1090
103.964,1091
103.965,1092
103.96600000000001,1093
103.96700000000001,1094
103.96799999999999,1095
103.969,1096
103.97,1097
103.97200000000001,1098
103.973,1099
103.97399999999999,1100
103.975,1101
103.976,1102
103.978,1103
103.98,1104
103.98100000000001,1105
103.98299999999999,1106
103.984,1107
103.985,1108
103.986,1109
103.98700000000001,1110
103.988,1111
103.98899999999999,1112
103.99,1113
103.991,1114
103.992,1115
103.993,1116
103.994,1117
103.995,1118
103.99600000000001,1119
103.99700000000001,1120
103.999,1121
104.0,1122
104.001,1123
104.00200000000001,1124
104.00299999999999,1125
104.00399999999999,1126
104.005,1127
104.006,1128
104.007,1129
104.008,1130
104.009,1131
104.01,1132
104.01100000000001,1133
104.012,1134
104.01299999999999,1135
104.014,1136
104.015,1137
104.016,1138
104.01799999999999,1139
104.01899999999999,1140
104.02,1141
104.021,1142
104.022,1143
104.023,1144
104.024,1145
104.02600000000001,1146
104.027,1147
104.02799999999999,1148
104.029,1149
104.031,1150
104.03299999999999,1151
104.03399999999999,1152
104.035,1153
104.036,1154
104.038,1155
104.039,1156
104.04,1157
104.04299999999999,1158
104.044,1159
104.045,1160
104.04799999999999,1161
104.05,1162
104.053,1163
104.054,1164
104.055,1165
104.056,1166
104.05799999999999,1167
104.06200000000001,1168
104.06299999999999,1169
104.065,1170
104.06700000000001,1171
104.068,1172
104.069,1173
104.07,1174
104.071,1175
104.073,1176
104.075,1177
104.07799999999999,1178
104.08,1179
104.081,1180
104.08200000000001,1181
104.084,1182
104.086,1183
104.087,1184
104.095,1185
104.103,1186
104.109,1187
104.111,1188
104.113,1189
104.115,1190
104.12,1191
104.12200000000001,1192
104.12700000000001,1193
104.13600000000001,1194
104.145,1195
104.148,1196
104.15,1197
104.152,1198
104.156,1199
104.15899999999999,1200
104.163,1201
104.164,1202
104.17200000000001,1203
104.176,1204
104.184,1205
104.186,1206
104.204,1207
104.206,1208
104.20700000000001,1209
104.21,1210
104.214,1211
104.221,1212
104.22399999999999,1213
104.227,1214
104.23899999999999,1215
104.24799999999999,1216
104.251,1217
104.255,1218
104.259,1219
104.26,1220
104.266,1221
104.281,1222
104.28200000000001,1223
104.29,1224
104.291,1225
104.29899999999999,1226
104.304,1227
104.31,1228
104.311,1229
104.31200000000001,1230
104.315,1231
104.321,1232
104.325,1233
104.33,1234
104.33200000000001,1235
104.333,1236
104.334,1237
104.335,1238
104.34,1239
104.34100000000001,1240
104.344,1241
104.348,1242
104.34899999999999,1243
104.35600000000001,1244
104.36,1245
104.366,1246
104.37100000000001,1247
104.37700000000001,1248
104.37799999999999,1249
104.381,1250
104.385,1251
104.38600000000001,1252
104.39200000000001,1253
104.395,1254
104.40700000000001,1255
104.42399999999999,1256
104.432,1257
104.436,1258
104.43700000000001,1259
104.444,1260
104.454,1261
104.458,1262
104.47399999999999,1263
104.478,1264
104.48200000000001,1265
104.486,1266
104.495,1267
104.49600000000001,1268
104.50399999999999,1269
104.516,1270
104.51700000000001,1271
104.523,1272
104.527,1273
104.52799999999999,1274
104.536,1275
104.54,1276
104.541,1277
104.542,1278
104.545,1279
104.588,1280
104.59,1281
104.59200000000001,1282
104.59299999999999,1283
104.59700000000001,1284
104.6,1285
104.601,1286
104.61,1287
104.62,1288
104.63600000000001,1289
104.641,1290
104.647,1291
104.649,1292
104.65100000000001,1293
104.65799999999999,1294
104.665,1295
104.671,1296
104.675,1297
104.678,1298
104.679,1299
104.68,1300
104.685,1301
104.68799999999999,1302
104.69,1303
104.691,1304
104.694,1305
104.696,1306
104.70100000000001,1307
104.708,1308
104.711,1309
104.713,1310
104.715,1311
104.71600000000001,1312
104.71700000000001,1313
104.721,1314
104.72200000000001,1315
104.73299999999999,1316
104.744,1317
104.75200000000001,1318
104.75299999999999,1319
104.75399999999999,1320
104.76,1321
104.764,1322
104.771,1323
104.775,1324
104.77600000000001,1325
104.781,1326
104.79299999999999,1327
104.79700000000001,1328
104.8,1329
104.801,1330
104.804,1331
104.807,1332
104.811,1333
104.81200000000001,1334
104.815,1335
104.823,1336
104.833,1337
104.838,1338
104.84100000000001,1339
104.845,1340
104.84700000000001,1341
104.848,1342
104.852,1343
104.853,1344
104.85600000000001,1345
104.861,1346
104.86399999999999,1347
104.869,1348
104.87,1349
104.87299999999999,1350
104.87700000000001,1351
104.87899999999999,1352
104.89,1353
104.89399999999999,1354
104.896,1355
104.90299999999999,1356
104.905,1357
104.90799999999999,1358
104.91799999999999,1359
104.92,1360
104.921,1361
104.92200000000001,1362
104.92299999999999,1363
104.92399999999999,1364
104.925,1365
104.926,1366
104.927,1367
104.928,1368
104.93,1369
104.931,1370
104.932,1371
104.93299999999999,1372
104.934,1373
104.936,1374
104.93700000000001,1375
104.93799999999999,1376
104.939,1377
104.94200000000001,1378
104.943,1379
104.944,1380
104.946,1381
104.947,1382
104.948,1383
104.949,1384
104.95,1385
104.95100000000001,1386
104.95200000000001,1387
104.95299999999999,1388
104.954,1389
104.955,1390
104.95700000000001,1391
104.958,1392
104.959,1393
104.96,1394
104.961,1395
104.965,1396
104.96600000000001,1397
104.96700000000001,1398
104.96799999999999,1399
104.969,1400
104.97,1401
104.971,1402
104.97200000000001,1403
104.973,1404
104.97399999999999,1405
104.975,1406
104.976,1407
104.977,1408
104.978,1409
104.979,1410
104.98,1411
104.98100000000001,1412
104.98200000000001,1413
104.98299999999999,1414
104.984,1415
104.985,1416
104.986,1417
104.98700000000001,1418
104.98899999999999,1419
104.99,1420
104.991,1421
104.992,1422
104.993,1423
104.994,1424
104.995,1425
104.99600000000001,1426
104.99700000000001,1427
104.99799999999999,1428
104.999,1429
105.0,1430
105.001,1431
105.00200000000001,1432
105.00299999999999,1433
105.00399999999999,1434
105.005,1435
105.006,1436
105.008,1437
105.009,1438
105.01,1439
105.01100000000001,1440
105.012,1441
105.01299999999999,1442
105.014,1443
105.015,1444
105.016,1445
105.01700000000001,1446
105.01799999999999,1447
105.01899999999999,1448
105.021,1449
105.022,1450
105.023,1451
105.02600000000001,1452
105.027,1453
105.02799999999999,1454
105.029,1455
105.03,1456
105.031,1457
105.03200000000001,1458
105.03299999999999,1459
105.03399999999999,1460
105.035,1461
105.036,1462
105.037,1463
105.042,1464
105.04299999999999,1465
105.044,1466
105.045,1467
105.046,1468
105.04799999999999,1469
105.05,1470
105.051,1471
105.052,1472
105.056,1473
105.057,1474
105.05799999999999,1475
105.059,1476
105.06,1477
105.061,1478
105.06299999999999,1479
105.065,1480
105.066,1481
105.06700000000001,1482
105.068,1483
105.07,1484
105.072,1485
105.074,1486
105.07600000000001,1487
105.07799999999999,1488
105.079,1489
105.08,1490
105.09,1491
105.09200000000001,1492
105.09299999999999,1493
105.096,1494
105.098,1495
105.1,1496
105.102,1497
105.103,1498
105.105,1499
105.10600000000001,1500
105.10700000000001,1501
105.11,1502
105.115,1503
105.118,1504
105.12100000000001,1505
105.12299999999999,1506
105.125,1507
105.126,1508
105.131,1509
105.133,1510
105.14399999999999,1511
105.147,1512
105.149,1513
105.15,1514
105.154,1515
105.155,1516
105.166,1517
105.17,1518
105.17200000000001,1519
105.17399999999999,1520
105.175,1521
105.181,1522
105.184,1523
105.185,1524
105.186,1525
105.19200000000001,1526
105.194,1527
105.197,1528
105.2,1529
105.20700000000001,1530
105.211,1531
105.219,1532
105.23700000000001,1533
105.241,1534
105.24700000000001,1535
105.249,1536
105.25299999999999,1537
105.25399999999999,1538
105.256,1539
105.257,1540
105.258,1541
105.259,1542
105.26100000000001,1543
105.26299999999999,1544
105.274,1545
105.27600000000001,1546
105.27799999999999,1547
105.28399999999999,1548
105.285,1549
105.304,1550
105.31,1551
105.315,1552
105.318,1553
105.322,1554
105.33,1555
105.335,1556
105.337,1557
105.338,1558
105.346,1559
105.348,1560
105.351,1561
105.354,1562
105.35600000000001,1563
105.35700000000001,1564
105.36,1565
105.368,1566
105.37,1567
105.37100000000001,1568
105.39299999999999,1569
105.399,1570
105.40100000000001,1571
105.404,1572
105.40899999999999,1573
105.411,1574
105.412,1575
105.43299999999999,1576
105.441,1577
105.44200000000001,1578
105.446,1579
105.45,1580
105.45299999999999,1581
105.464,1582
105.46799999999999,1583
105.469,1584
105.47200000000001,1585
105.475,1586
105.479,1587
105.48899999999999,1588
105.495,1589
105.49799999999999,1590
105.5,1591
105.50399999999999,1592
105.509,1593
105.51299999999999,1594
105.515,1595
105.51899999999999,1596
105.521,1597
105.525,1598
105.53299999999999,1599
105.538,1600
105.541,1601
105.54299999999999,1602
105.546,1603
105.54700000000001,1604
105.552,1605
105.555,1606
105.56,1607
105.56299999999999,1608
105.566,1609
105.57,1610
105.58200000000001,1611
105.59200000000001,1612
105.598,1613
105.59899999999999,1614
105.6,1615
105.60600000000001,1616
105.613,1617
105.615,1618
105.63,1619
105.634,1620
105.639,1621
105.641,1622
105.645,1623
105.646,1624
105.65100000000001,1625
105.65899999999999,1626
105.66,1627
105.669,1628
105.67399999999999,1629
105.684,1630
105.686,1631
105.693,1632
105.696,1633
105.699,1634
105.704,1635
105.706,1636
105.714,1637
105.71700000000001,1638
105.72,1639
105.72399999999999,1640
105.729,1641
105.73100000000001,1642
105.73200000000001,1643
105.734,1644
105.736,1645
105.741,1646
105.755,1647
105.76100000000001,1648
105.764,1649
105.765,1650
105.766,1651
105.77,1652
105.78,1653
105.781,1654
105.788,1655
105.791,1656
105.79899999999999,1657
105.801,1658
105.804,1659
105.80799999999999,1660
105.809,1661
105.811,1662
105.82600000000001,1663
105.82700000000001,1664
105.829,1665
105.836,1666
105.837,1667
105.839,1668
105.84200000000001,1669
105.848,1670
105.852,1671
105.854,1672
105.85700000000001,1673
105.869,1674
105.87100000000001,1675
105.87200000000001,1676
105.874,1677
105.87700000000001,1678
105.882,1679
105.89,1680
105.89200000000001,1681
105.89399999999999,1682
105.895,1683
105.902,1684
105.90299999999999,1685
105.904,1686
105.906,1687
105.911,1688
105.913,1689
105.915,1690
105.917,1691
105.919,1692
105.921,1693
105.92200000000001,1694
105.925,1695
105.926,1696
105.927,1697
105.928,1698
105.929,1699
105.932,1700
105.93299999999999,1701
105.936,1702
105.93799999999999,1703
105.939,1704
105.94,1705
105.945,1706
105.946,1707
105.95,1708
105.954,1709
105.955,1710
105.956,1711
105.96,1712
105.961,1713
105.963,1714
105.964,1715
105.965,1716
105.969,1717
105.97,1718
105.971,1719
105.973,1720
105.97399999999999,1721
105.975,1722
105.976,1723
105.977,1724
105.979,1725
105.98100000000001,1726
105.98200000000001,1727
105.98299999999999,1728
105.986,1729
105.98700000000001,1730
105.988,1731
105.98899999999999,1732
105.99,1733
105.991,1734
105.992,1735
105.993,1736
105.994,1737
105.995,1738
105.99600000000001,1739
105.99700000000001,1740
106.0,1741
106.001,1742
106.00200000000001,1743
106.00299999999999,1744
106.00399999999999,1745
106.005,1746
106.006,1747
106.007,1748
106.008,1749
106.009,1750
106.01100000000001,1751
106.012,1752
106.01299999999999,1753
106.014,1754
106.015,1755
106.016,1756
106.01700000000001,1757
106.01799999999999,1758
106.01899999999999,1759
106.02,1760
106.021,1761
106.022,1762
106.023,1763
106.02600000000001,1764
106.027,1765
106.02799999999999,1766
106.029,1767
106.031,1768
106.035,1769
106.036,1770
106.038,1771
106.039,1772
106.04,1773
106.042,1774
106.04299999999999,1775
106.045,1776
106.046,1777
106.04700000000001,1778
106.051,1779
106.054,1780
106.055,1781
106.057,1782
106.06,1783
106.061,1784
106.06299999999999,1785
106.066,1786
106.068,1787
106.069,1788
106.07,1789
106.071,1790
106.072,1791
106.075,1792
106.086,1793
106.087,1794
106.088,1795
106.094,1796
106.09899999999999,1797
106.102,1798
106.104,1799
106.113,1800
106.117,1801
106.12200000000001,1802
106.12299999999999,1803
106.12899999999999,1804
106.13,1805
106.134,1806
106.135,1807
106.14,1808
106.14200000000001,1809
106.149,1810
106.152,1811
106.154,1812
106.155,1813
106.15700000000001,1814
106.15799999999999,1815
106.16,1816
106.162,1817
106.164,1818
106.175,1819
