duration_ms,instance_id,track_name,tempo,artist_name,popularity,loudness,key,music_genre,mode,obtained_date,acousticness
634440.0,39486.0,13965.0,13402.0,6644.0,46.0,-11.244000000000002,4.0,7.0,0.0,2.0,0.0177
155867.0,65762.0,34826.0,25562.0,4544.0,34.0,-16.392,1.0,7.0,0.0,3.0,0.866
105494.0,34840.0,30285.0,26371.0,5317.0,32.0,-14.125,1.0,7.0,1.0,3.0,0.6559999999999999
248600.0,67144.0,14760.0,3979.0,4329.0,41.0,-8.631,10.0,7.0,0.0,3.0,0.0778
263414.0,49691.0,39816.0,14923.0,1893.0,41.0,-10.586,7.0,7.0,0.0,2.0,0.897
176320.0,23979.0,32459.0,344.0,4183.0,38.0,-12.362,10.0,7.0,0.0,2.0,0.985
242067.0,34246.0,2674.0,1636.0,6284.0,56.0,-20.314,11.0,7.0,0.0,3.0,0.966
296227.0,75211.0,23593.0,28726.0,6213.0,42.0,-3.784,7.0,7.0,1.0,3.0,0.537
299493.0,48605.0,10343.0,29393.0,6763.0,37.0,-16.087,8.0,7.0,0.0,3.0,0.0797
439973.0,29441.0,27037.0,20988.0,1887.0,29.0,-6.471,3.0,7.0,0.0,3.0,0.583
187787.0,57127.0,8921.0,29393.0,4493.0,46.0,-16.453,10.0,7.0,0.0,3.0,0.875
249680.0,23670.0,1435.0,27820.0,2791.0,48.0,-7.88,10.0,7.0,0.0,3.0,0.261
268467.0,66242.0,10282.0,10641.0,2722.0,44.0,-13.880999999999998,2.0,7.0,1.0,3.0,0.342
116893.0,74379.0,15794.0,7368.0,2864.0,3.0,-9.929,0.0,7.0,0.0,2.0,0.967
475360.0,63872.0,26759.0,16622.0,2110.0,39.0,-18.527,4.0,7.0,0.0,3.0,0.0476
211618.0,61772.0,37700.0,24064.0,2343.0,55.0,-6.443,10.0,7.0,1.0,3.0,0.132
401293.0,89798.0,3659.0,11426.0,789.0,31.0,-21.344,0.0,7.0,1.0,3.0,0.975
342027.0,89713.0,28614.0,14679.0,4512.0,36.0,-17.368,8.0,7.0,1.0,3.0,0.838
383560.0,69161.0,29248.0,12360.0,3998.0,37.0,-13.903,8.0,7.0,1.0,3.0,0.233
185000.0,90082.0,33427.0,24978.0,4504.0,41.0,-12.619000000000002,8.0,7.0,0.0,2.0,0.971
207971.0,42356.0,24294.0,14729.0,1620.0,34.0,-12.906,10.0,7.0,0.0,3.0,0.8809999999999999
416800.0,85299.0,10118.0,25023.0,4814.0,45.0,-22.341,6.0,7.0,0.0,3.0,0.97
386600.0,90368.0,29232.0,3856.0,1879.0,43.0,-19.021,1.0,7.0,1.0,3.0,0.92
243653.0,82348.0,1920.0,558.0,1452.0,31.0,-8.479,8.0,7.0,1.0,3.0,0.2769999999999999
-1.0,40262.0,16408.0,29393.0,2864.0,4.0,-10.319,0.0,7.0,0.0,2.0,0.6609999999999999
109091.0,44029.0,20081.0,25460.0,2331.0,57.0,-11.626,2.0,7.0,1.0,3.0,0.396
-1.0,40397.0,3060.0,21378.0,4269.0,47.0,-12.64,3.0,7.0,0.0,3.0,0.594
110450.0,44959.0,40341.0,15910.0,6812.0,36.0,-10.15,10.0,7.0,0.0,3.0,0.4539999999999999
334040.0,81971.0,28210.0,2622.0,4649.0,47.0,-9.545,1.0,7.0,0.0,3.0,0.617
502620.0,43196.0,38524.0,1851.0,99.0,63.0,-23.493,0.0,7.0,1.0,3.0,0.952
183498.0,75972.0,15732.0,27921.0,2112.0,34.0,-8.35,1.0,7.0,1.0,3.0,0.00966
189533.0,32533.0,22146.0,21319.0,154.0,35.0,-14.905,4.0,7.0,0.0,3.0,0.648
377908.0,61377.0,2220.0,27905.0,3894.0,36.0,-16.398,4.0,7.0,0.0,3.0,0.0175
182360.0,67653.0,4482.0,27876.0,1246.0,39.0,-16.756,1.0,7.0,1.0,3.0,0.976
138000.0,44665.0,35132.0,25158.0,756.0,56.0,-9.793,5.0,7.0,1.0,3.0,0.314
318893.0,33265.0,31047.0,10840.0,6353.0,30.0,-11.803,1.0,7.0,1.0,3.0,0.6809999999999999
309813.0,28380.0,25237.0,8947.0,5422.0,56.0,-17.975,6.0,7.0,0.0,3.0,0.953
376533.0,77923.0,23902.0,26070.0,803.0,45.0,-11.95,2.0,7.0,1.0,3.0,0.362
192160.0,25885.0,1936.0,901.0,5401.0,44.0,-4.435,7.0,7.0,1.0,3.0,0.451
262800.0,43266.0,31650.0,8069.0,5763.0,47.0,-5.566,2.0,7.0,1.0,3.0,0.0471
404027.0,26761.0,19575.0,3841.0,4945.0,46.0,-24.013,3.0,7.0,0.0,3.0,0.977
327333.0,64640.0,15831.0,3247.0,6514.0,43.0,-30.849,11.0,7.0,0.0,3.0,0.937
190480.0,20230.0,13880.0,9197.0,663.0,41.0,-16.218,10.0,7.0,0.0,4.0,0.982
221493.0,40594.0,25443.0,29393.0,6117.0,42.0,-13.201,5.0,7.0,1.0,3.0,0.292
277600.0,38731.0,38644.0,29393.0,5454.0,42.0,-9.493,7.0,7.0,1.0,3.0,0.37
260307.0,57524.0,14553.0,8778.0,3670.0,46.0,-4.186,2.0,7.0,1.0,3.0,0.0259
218445.0,51034.0,24930.0,23203.0,1820.0,46.0,-10.823,9.0,7.0,0.0,3.0,0.366
147933.0,68159.0,22162.0,14691.0,779.0,46.0,-8.717,8.0,7.0,1.0,3.0,0.4529999999999999
-1.0,78096.0,22632.0,29393.0,1753.0,42.0,-7.377000000000001,5.0,7.0,1.0,3.0,0.238
286093.0,78519.0,21118.0,5658.0,2309.0,46.0,-10.512,4.0,7.0,0.0,3.0,0.485
261851.0,66439.0,13788.0,29393.0,803.0,42.0,-15.092,8.0,7.0,1.0,1.0,0.3329999999999999
343121.0,59829.0,35002.0,29208.0,4923.0,39.0,-14.059,8.0,7.0,0.0,3.0,0.936
181467.0,90032.0,1773.0,4636.0,602.0,47.0,-9.526,11.0,7.0,0.0,3.0,0.0952
404160.0,34497.0,25403.0,9620.0,660.0,61.0,-20.338,3.0,7.0,0.0,2.0,0.987
258493.0,41635.0,39453.0,27781.0,1887.0,31.0,-7.377999999999999,1.0,7.0,1.0,3.0,0.316
360207.0,57541.0,18703.0,11601.0,1825.0,57.0,-10.988,5.0,7.0,1.0,3.0,0.879
246280.0,71163.0,28284.0,27476.0,6436.0,34.0,-7.399,3.0,7.0,0.0,3.0,0.153
234293.0,86263.0,3499.0,7543.0,1009.0,40.0,-4.073,4.0,7.0,0.0,3.0,0.0664
-1.0,23521.0,13654.0,21153.0,3882.0,39.0,-8.043,5.0,7.0,0.0,3.0,0.268
343059.0,51605.0,30438.0,17266.0,4515.0,27.0,-12.492,7.0,7.0,1.0,3.0,0.708
1352413.0,49181.0,31694.0,19030.0,2255.0,45.0,-9.433,6.0,7.0,0.0,2.0,0.21
-1.0,37192.0,952.0,15140.0,396.0,31.0,-8.036,8.0,7.0,0.0,3.0,0.0634
195560.0,72034.0,26886.0,3258.0,2864.0,2.0,-7.451,8.0,7.0,1.0,3.0,0.87
305560.0,48942.0,6663.0,7674.0,2529.0,32.0,-5.978,0.0,7.0,1.0,3.0,0.205
269107.0,68611.0,35256.0,5012.0,1795.0,45.0,-9.894,3.0,7.0,0.0,3.0,0.0668
286906.0,24964.0,19105.0,26760.0,6117.0,53.0,-6.582999999999999,0.0,7.0,1.0,3.0,0.238
189958.0,51749.0,27553.0,24646.0,149.0,47.0,-12.651,1.0,7.0,1.0,3.0,0.237
298613.0,36558.0,10664.0,25625.0,3004.0,37.0,-7.081,5.0,7.0,0.0,4.0,0.532
209533.0,89157.0,33740.0,21229.0,317.0,37.0,-19.806,8.0,7.0,1.0,3.0,0.231
222507.0,74423.0,21906.0,23751.0,3393.0,47.0,-6.98,5.0,7.0,1.0,3.0,0.212
258613.0,60132.0,15634.0,20499.0,6763.0,41.0,-10.823,4.0,7.0,0.0,3.0,0.777
414691.0,65510.0,802.0,29393.0,5772.0,44.0,-9.214,3.0,7.0,1.0,3.0,0.0535
243043.0,55900.0,994.0,8302.0,4313.0,61.0,-15.385,9.0,7.0,0.0,3.0,0.8740000000000001
447095.0,79259.0,8258.0,4495.0,3140.0,46.0,-10.404000000000002,7.0,7.0,1.0,3.0,0.207
-1.0,38652.0,28492.0,19305.0,5241.0,51.0,-8.111,10.0,7.0,0.0,2.0,0.64
205999.0,80471.0,14867.0,2731.0,3790.0,51.0,-13.566,8.0,7.0,1.0,3.0,0.8859999999999999
334627.0,26521.0,29441.0,8335.0,6005.0,30.0,-14.183,11.0,7.0,0.0,3.0,0.155
181240.0,56973.0,15841.0,3362.0,663.0,40.0,-11.811,6.0,7.0,0.0,3.0,0.737
195789.0,32676.0,23514.0,29393.0,2257.0,36.0,-8.573,3.0,7.0,0.0,3.0,0.1009999999999999
335320.0,80931.0,14277.0,3388.0,5132.0,47.0,-19.541,3.0,7.0,1.0,3.0,0.861
240773.0,34559.0,6709.0,13895.0,2400.0,38.0,-7.803999999999999,1.0,7.0,0.0,3.0,0.8909999999999999
248773.0,75030.0,3040.0,29393.0,3625.0,40.0,-9.596,11.0,7.0,0.0,3.0,0.61
320827.0,74076.0,812.0,27855.0,3595.0,41.0,-9.57,8.0,7.0,1.0,3.0,0.222
147980.0,80132.0,24325.0,4689.0,3625.0,31.0,-12.458,3.0,7.0,1.0,3.0,0.987
-1.0,68484.0,39532.0,1026.0,6177.0,39.0,-11.824000000000002,11.0,7.0,1.0,3.0,0.4539999999999999
332133.0,84519.0,18991.0,29393.0,4557.0,34.0,-15.507,8.0,7.0,1.0,3.0,0.93
211360.0,62404.0,32210.0,3709.0,5468.0,61.0,-12.014,1.0,7.0,0.0,2.0,0.836
300427.0,38139.0,6675.0,11681.0,737.0,43.0,-7.152,10.0,7.0,1.0,3.0,0.011
255130.0,87928.0,30313.0,540.0,1493.0,49.0,-9.936,10.0,7.0,0.0,3.0,0.127
248627.0,87700.0,5843.0,26066.0,1166.0,40.0,-8.571,0.0,7.0,1.0,3.0,0.877
231515.0,46199.0,37759.0,7179.0,3324.0,51.0,-6.968,2.0,7.0,1.0,3.0,5.489999999999999e-05
196667.0,30386.0,30588.0,3710.0,1806.0,46.0,-13.875,7.0,7.0,1.0,3.0,0.99
-1.0,69251.0,6219.0,27956.0,4868.0,50.0,-5.7410000000000005,8.0,7.0,1.0,3.0,0.16
232253.0,21654.0,21205.0,2130.0,4515.0,29.0,-16.052,7.0,7.0,1.0,3.0,0.0969999999999999
271373.0,70469.0,25150.0,18923.0,1586.0,46.0,-16.561,8.0,7.0,1.0,3.0,0.228
207547.0,85510.0,3516.0,20092.0,6117.0,34.0,-11.238,0.0,7.0,1.0,3.0,0.473
182400.0,21040.0,9652.0,25686.0,663.0,48.0,-10.651,11.0,7.0,0.0,3.0,0.965
106880.0,70949.0,18.0,18297.0,3265.0,39.0,-5.806,1.0,7.0,1.0,3.0,0.373
139605.0,23793.0,16820.0,22999.0,4357.0,49.0,-10.669,10.0,7.0,1.0,3.0,0.411
146040.0,77524.0,19652.0,2082.0,1121.0,46.0,-28.365,1.0,7.0,0.0,3.0,0.941
-1.0,90752.0,20967.0,1612.0,2765.0,39.0,-5.318,1.0,7.0,1.0,3.0,0.1989999999999999
264000.0,27206.0,9872.0,11667.0,660.0,37.0,-19.501,6.0,7.0,1.0,2.0,0.981
379773.0,30126.0,4993.0,29393.0,337.0,37.0,-11.634,7.0,7.0,1.0,3.0,0.7
55853.0,56342.0,10287.0,29393.0,6763.0,48.0,-11.946,4.0,7.0,0.0,3.0,0.446
388907.0,44862.0,8129.0,29393.0,6763.0,0.0,-11.525,3.0,7.0,1.0,3.0,0.246
318933.0,46856.0,8944.0,19443.0,1899.0,30.0,-8.443,1.0,7.0,1.0,3.0,0.296
167227.0,88288.0,30648.0,22172.0,1886.0,42.0,-8.187000000000001,4.0,7.0,0.0,3.0,0.664
-1.0,28571.0,10370.0,24970.0,2715.0,45.0,-11.18,8.0,7.0,1.0,3.0,0.662
-1.0,90754.0,38432.0,19378.0,1820.0,45.0,-10.199,0.0,7.0,1.0,3.0,0.892
298181.0,55894.0,33967.0,554.0,6763.0,38.0,-7.136,7.0,7.0,1.0,2.0,0.3
308347.0,68077.0,15301.0,25443.0,867.0,30.0,-10.894,10.0,7.0,0.0,3.0,0.0344
209120.0,49764.0,16642.0,27816.0,3210.0,51.0,-8.219,10.0,7.0,0.0,3.0,0.186
287440.0,37370.0,11607.0,20153.0,4515.0,31.0,-7.062,7.0,7.0,1.0,3.0,0.294
203547.0,62951.0,4465.0,27684.0,6221.0,54.0,-11.814,4.0,7.0,0.0,2.0,0.853
137927.0,56064.0,31018.0,15187.0,4064.0,47.0,-10.344,4.0,7.0,1.0,3.0,0.452
256440.0,36217.0,38780.0,29315.0,613.0,39.0,-12.625,3.0,7.0,1.0,3.0,0.186
-1.0,89023.0,35699.0,6880.0,6600.0,40.0,-9.846,8.0,7.0,1.0,3.0,0.8109999999999999
154240.0,61035.0,10151.0,17383.0,3050.0,37.0,-25.848000000000003,5.0,7.0,0.0,3.0,0.943
137917.0,56105.0,39564.0,27554.0,4078.0,35.0,-11.3,5.0,7.0,0.0,3.0,0.0662
-1.0,47565.0,26456.0,29393.0,3196.0,59.0,-26.459,2.0,7.0,1.0,2.0,0.861
566067.0,83853.0,34720.0,7088.0,3196.0,37.0,-13.291,3.0,7.0,0.0,3.0,0.442
192000.0,22296.0,2586.0,17304.0,1283.0,56.0,-6.9510000000000005,11.0,7.0,1.0,3.0,0.344
221944.0,75288.0,25248.0,28083.0,958.0,39.0,-4.595,0.0,7.0,1.0,3.0,0.595
246085.0,43481.0,38615.0,27037.0,513.0,37.0,-10.217,11.0,7.0,0.0,3.0,0.159
238253.0,77264.0,2559.0,28803.0,1166.0,31.0,-7.999,0.0,7.0,1.0,3.0,0.284
-1.0,30962.0,13156.0,26860.0,1586.0,33.0,-13.614,2.0,7.0,0.0,3.0,0.168
61388.0,27341.0,20948.0,27739.0,2260.0,31.0,-6.757000000000001,3.0,7.0,0.0,3.0,0.912
163907.0,54859.0,13289.0,27867.0,1618.0,39.0,-13.890999999999998,8.0,7.0,1.0,3.0,0.985
253227.0,81100.0,33895.0,10864.0,3809.0,42.0,-13.48,7.0,7.0,1.0,3.0,0.331
193547.0,37105.0,17470.0,18331.0,3998.0,31.0,-13.975,6.0,7.0,0.0,2.0,0.835
126002.0,66417.0,3347.0,23051.0,2001.0,36.0,-9.87,10.0,7.0,0.0,3.0,0.499
321200.0,49863.0,5779.0,28122.0,306.0,59.0,-10.418,10.0,7.0,0.0,3.0,0.496
255680.0,64329.0,13916.0,22997.0,1853.0,31.0,-7.53,4.0,7.0,0.0,3.0,0.175
189053.0,72816.0,1665.0,22999.0,2800.0,47.0,-7.43,4.0,7.0,1.0,3.0,0.606
183933.0,40341.0,23806.0,219.0,6117.0,34.0,-11.609000000000002,10.0,7.0,0.0,3.0,0.547
-1.0,20172.0,12874.0,26351.0,2139.0,43.0,-11.416,0.0,7.0,1.0,3.0,0.243
166440.0,42094.0,37393.0,5260.0,4418.0,41.0,-17.926,1.0,7.0,1.0,3.0,0.911
490933.0,60759.0,31942.0,16620.0,6106.0,37.0,-14.663,4.0,7.0,0.0,3.0,0.4479999999999999
183903.0,64633.0,9106.0,26813.0,919.0,62.0,-18.346,7.0,7.0,1.0,3.0,0.821
168733.0,33491.0,31049.0,7906.0,6556.0,43.0,-10.72,6.0,7.0,0.0,3.0,0.258
110500.0,90985.0,39272.0,24684.0,3123.0,1.0,-7.808,11.0,7.0,0.0,3.0,0.011
330373.0,39947.0,37739.0,6180.0,6721.0,53.0,-9.807,8.0,7.0,0.0,3.0,0.514
111778.0,89176.0,29563.0,18017.0,3191.0,33.0,-6.642,8.0,7.0,1.0,3.0,0.177
-1.0,39742.0,28583.0,10229.0,3145.0,42.0,-11.175,11.0,7.0,1.0,3.0,0.611
279333.0,22026.0,26913.0,25264.0,2561.0,47.0,-4.7330000000000005,8.0,7.0,0.0,3.0,0.584
194693.0,55694.0,27203.0,24657.0,5763.0,48.0,-5.007,10.0,7.0,1.0,3.0,0.0297
228267.0,51868.0,24369.0,1143.0,6117.0,37.0,-7.809,10.0,7.0,0.0,3.0,0.102
169920.0,69960.0,26513.0,29393.0,2458.0,41.0,-15.575,2.0,7.0,0.0,3.0,0.907
147413.0,28837.0,16028.0,7326.0,3066.0,56.0,-15.671,1.0,7.0,1.0,3.0,0.958
227645.0,41365.0,38719.0,5346.0,755.0,40.0,-9.152,5.0,7.0,1.0,3.0,0.0555
239507.0,48418.0,26506.0,1584.0,4526.0,34.0,-3.274,4.0,7.0,1.0,3.0,0.276
-1.0,37983.0,5601.0,11427.0,6113.0,41.0,-13.173,10.0,7.0,0.0,3.0,0.127
218240.0,49535.0,19205.0,11520.0,5419.0,58.0,-12.828,4.0,7.0,0.0,3.0,0.8640000000000001
386747.0,83655.0,18115.0,4942.0,6020.0,41.0,-6.834,4.0,7.0,1.0,3.0,0.27
297840.0,21100.0,32545.0,3.0,604.0,50.0,-4.526,3.0,7.0,0.0,3.0,0.0274
147586.0,35492.0,40396.0,23535.0,6804.0,40.0,-6.897,2.0,7.0,0.0,3.0,0.871
264400.0,25555.0,39107.0,27132.0,3802.0,28.0,-6.233,8.0,7.0,1.0,3.0,0.0817
-1.0,83633.0,35403.0,23104.0,6763.0,37.0,-12.033,8.0,7.0,0.0,3.0,0.968
280167.0,40027.0,29544.0,29374.0,5276.0,38.0,-14.656,0.0,7.0,1.0,2.0,0.6920000000000001
269000.0,36816.0,35075.0,26702.0,2461.0,37.0,-8.186,10.0,7.0,0.0,3.0,0.0622
203077.0,20453.0,5212.0,1132.0,4355.0,36.0,-5.104,4.0,7.0,1.0,3.0,0.213
347413.0,73907.0,13723.0,29393.0,6225.0,48.0,-6.125,3.0,7.0,0.0,3.0,0.135
216224.0,21327.0,21824.0,29381.0,1009.0,58.0,-5.4110000000000005,10.0,7.0,0.0,3.0,0.607
170440.0,45457.0,3679.0,7580.0,1704.0,38.0,-8.007,8.0,7.0,1.0,3.0,0.634
313907.0,61400.0,20378.0,4605.0,3693.0,37.0,-8.183,1.0,7.0,0.0,3.0,0.0443
83861.0,52638.0,27436.0,24316.0,2771.0,39.0,-7.772,2.0,7.0,1.0,3.0,0.142
268293.0,48814.0,30402.0,19429.0,3943.0,31.0,-5.693,3.0,7.0,1.0,3.0,0.365
468667.0,26874.0,8034.0,23123.0,3998.0,35.0,-11.158,0.0,7.0,1.0,3.0,0.525
178680.0,60212.0,23818.0,506.0,602.0,46.0,-10.775,5.0,7.0,0.0,3.0,0.434
189867.0,22118.0,16514.0,1635.0,6763.0,41.0,-16.557000000000002,11.0,7.0,0.0,3.0,0.968
244573.0,87505.0,11349.0,11055.0,5715.0,47.0,-13.571,1.0,7.0,0.0,2.0,0.326
340387.0,37866.0,11025.0,1112.0,2036.0,35.0,-10.147,2.0,7.0,1.0,3.0,0.708
166200.0,28504.0,8930.0,15469.0,4280.0,56.0,-11.247,2.0,7.0,1.0,3.0,0.787
182452.0,39376.0,39405.0,14821.0,4911.0,34.0,-10.358,4.0,7.0,0.0,3.0,0.0639
249827.0,28446.0,7368.0,5709.0,552.0,37.0,-14.896,8.0,7.0,1.0,3.0,0.0907
-1.0,40876.0,9147.0,18704.0,2193.0,35.0,-7.209,10.0,7.0,1.0,3.0,0.805
129695.0,41463.0,36742.0,26518.0,1821.0,18.0,-7.423999999999999,11.0,7.0,1.0,3.0,0.177
168720.0,84350.0,4785.0,29393.0,1620.0,47.0,-13.781,3.0,7.0,0.0,3.0,0.941
230107.0,70000.0,36436.0,19847.0,2183.0,1.0,-13.655,0.0,7.0,1.0,3.0,0.3339999999999999
203600.0,21282.0,33694.0,22102.0,602.0,41.0,-10.822,3.0,7.0,1.0,3.0,0.659
198027.0,28274.0,36357.0,25975.0,4924.0,40.0,-8.914,10.0,7.0,1.0,3.0,0.622
267627.0,49121.0,4523.0,24073.0,800.0,36.0,-7.967,8.0,7.0,1.0,3.0,0.213
1154040.0,39899.0,6933.0,9027.0,2850.0,52.0,-17.528,5.0,7.0,1.0,3.0,0.937
584120.0,69539.0,25570.0,5474.0,397.0,40.0,-14.207,10.0,7.0,1.0,3.0,0.945
422933.0,46585.0,10938.0,20889.0,1577.0,44.0,-10.026,6.0,7.0,0.0,3.0,0.536
232378.0,26418.0,22109.0,29273.0,5952.0,47.0,-18.152,2.0,7.0,1.0,3.0,0.6779999999999999
134014.0,91245.0,11434.0,24857.0,1578.0,51.0,-8.041,9.0,7.0,1.0,3.0,0.0145
258107.0,52491.0,34425.0,18075.0,6763.0,58.0,-18.109,1.0,7.0,0.0,2.0,0.909
244907.0,29820.0,36998.0,24101.0,4515.0,29.0,-11.307,4.0,7.0,1.0,3.0,0.0105
316147.0,78580.0,26877.0,3079.0,2279.0,35.0,-7.067,5.0,7.0,0.0,3.0,0.0124
269760.0,36747.0,5038.0,18467.0,3894.0,37.0,-10.571,3.0,7.0,0.0,3.0,0.278
236013.0,75978.0,24867.0,23714.0,5421.0,44.0,-8.988999999999999,5.0,7.0,0.0,3.0,0.268
-1.0,69671.0,26225.0,17554.0,4649.0,46.0,-13.067,3.0,7.0,1.0,2.0,0.976
384533.0,68791.0,24164.0,6942.0,6763.0,39.0,-16.819000000000003,3.0,7.0,0.0,3.0,0.6659999999999999
309360.0,86505.0,31189.0,24161.0,660.0,44.0,-22.813,11.0,7.0,0.0,2.0,0.985
235333.0,46567.0,14372.0,13615.0,3210.0,51.0,-7.331,5.0,7.0,0.0,3.0,0.037
189493.0,27298.0,13062.0,2645.0,600.0,36.0,-10.495,10.0,7.0,1.0,3.0,0.949
268705.0,52448.0,30929.0,22433.0,397.0,34.0,-16.45,8.0,7.0,0.0,3.0,0.258
185547.0,43529.0,35965.0,26976.0,1620.0,33.0,-13.745,8.0,7.0,1.0,3.0,0.841
-1.0,58860.0,37534.0,21507.0,867.0,29.0,-10.241,8.0,7.0,0.0,3.0,0.302
-1.0,52529.0,16199.0,29009.0,4313.0,52.0,-12.533,8.0,7.0,1.0,3.0,0.812
125027.0,77305.0,29147.0,3417.0,1593.0,54.0,-12.847,4.0,7.0,0.0,3.0,0.4629999999999999
141920.0,36274.0,5113.0,2559.0,1504.0,43.0,-8.387,1.0,7.0,0.0,3.0,0.966
237930.0,27040.0,36272.0,253.0,3063.0,33.0,-10.712,1.0,7.0,0.0,2.0,0.507
245056.0,44051.0,19717.0,29393.0,544.0,43.0,-10.265999999999998,0.0,7.0,1.0,3.0,0.0605
-1.0,47743.0,34459.0,21723.0,1121.0,47.0,-11.084,5.0,7.0,0.0,3.0,0.8190000000000001
341093.0,90627.0,36020.0,29393.0,6005.0,36.0,-6.666,10.0,7.0,1.0,3.0,0.124
257490.0,26652.0,36863.0,27836.0,4331.0,30.0,-8.019,2.0,7.0,0.0,3.0,0.0469
278240.0,79298.0,587.0,29393.0,1447.0,37.0,-15.915,11.0,7.0,0.0,2.0,0.674
-1.0,49699.0,25355.0,18067.0,3464.0,0.0,-7.185,7.0,7.0,1.0,3.0,0.132
207273.0,35491.0,14444.0,25461.0,2249.0,35.0,-6.44,8.0,7.0,1.0,3.0,0.161
233111.0,26872.0,32493.0,29393.0,6793.0,44.0,-7.565,10.0,7.0,0.0,3.0,0.44
355107.0,69395.0,161.0,29393.0,5424.0,42.0,-3.762,7.0,7.0,1.0,3.0,0.1989999999999999
257947.0,54050.0,11051.0,28280.0,768.0,34.0,-8.005,7.0,7.0,1.0,3.0,0.363
495373.0,57398.0,950.0,28300.0,1571.0,40.0,-8.776,10.0,7.0,1.0,3.0,0.5920000000000001
263880.0,88305.0,29955.0,515.0,4793.0,34.0,-7.807,0.0,7.0,0.0,2.0,0.613
304536.0,71990.0,30296.0,5655.0,598.0,45.0,-9.168,4.0,7.0,0.0,3.0,0.0777
192507.0,55833.0,9754.0,28374.0,1783.0,44.0,-7.923999999999999,7.0,7.0,1.0,3.0,0.591
192840.0,50538.0,21872.0,29393.0,3210.0,74.0,-7.146,5.0,7.0,0.0,3.0,0.0139999999999999
257933.0,82435.0,28829.0,29393.0,4240.0,41.0,-9.245,10.0,7.0,1.0,3.0,0.764
297387.0,61894.0,38423.0,23284.0,660.0,45.0,-22.897,6.0,7.0,0.0,2.0,0.977
240493.0,40147.0,29260.0,26739.0,6303.0,60.0,-9.626,10.0,7.0,0.0,3.0,0.841
251573.0,53641.0,5490.0,28399.0,64.0,71.0,-6.547000000000001,3.0,7.0,0.0,3.0,0.173
252930.0,50462.0,1778.0,1127.0,462.0,44.0,-6.279,11.0,7.0,1.0,3.0,0.281
276132.0,85293.0,27447.0,29093.0,6763.0,36.0,-5.678,3.0,7.0,0.0,3.0,0.172
379987.0,36002.0,12375.0,29393.0,2475.0,45.0,-9.117,10.0,7.0,0.0,3.0,0.261
186080.0,71071.0,20042.0,25982.0,4313.0,52.0,-14.776,3.0,7.0,0.0,3.0,0.888
146842.0,24955.0,14273.0,7332.0,4944.0,53.0,-8.42,10.0,7.0,0.0,3.0,0.7859999999999999
258413.0,91169.0,23224.0,1456.0,1362.0,39.0,-9.175,4.0,7.0,0.0,3.0,0.268
159101.0,69302.0,20663.0,25749.0,1785.0,55.0,-8.565,8.0,7.0,0.0,3.0,0.184
163367.0,44592.0,13829.0,12548.0,2994.0,38.0,-13.759,2.0,7.0,0.0,1.0,0.893
333173.0,20721.0,25214.0,8314.0,4969.0,38.0,-10.826,4.0,7.0,0.0,3.0,0.281
224516.0,48240.0,37345.0,27104.0,2286.0,45.0,-2.893,9.0,7.0,1.0,3.0,0.000871
363520.0,76379.0,11979.0,3067.0,6763.0,51.0,-8.828,2.0,7.0,1.0,3.0,0.0002529999999999
492080.0,37599.0,7113.0,7702.0,5139.0,52.0,-14.152,11.0,7.0,0.0,3.0,0.87
154480.0,82085.0,22570.0,9857.0,2864.0,1.0,-9.887,7.0,7.0,1.0,3.0,0.772
370987.0,52992.0,9854.0,25894.0,422.0,39.0,-7.159,2.0,7.0,1.0,3.0,0.1939999999999999
-1.0,31228.0,31738.0,17535.0,4280.0,50.0,-15.628,2.0,7.0,1.0,4.0,0.922
206800.0,79070.0,16077.0,12166.0,2221.0,42.0,-10.885,5.0,7.0,0.0,3.0,0.0364
313000.0,64157.0,6965.0,226.0,5448.0,39.0,-10.699000000000002,4.0,7.0,1.0,3.0,0.0519
-1.0,66692.0,10365.0,21963.0,468.0,56.0,-13.425999999999998,1.0,7.0,1.0,3.0,0.6829999999999999
-1.0,81864.0,6517.0,14142.0,800.0,31.0,-7.093,4.0,7.0,0.0,2.0,0.628
117493.0,64986.0,34024.0,25482.0,4183.0,38.0,-13.116,1.0,7.0,0.0,2.0,0.96
-1.0,88474.0,31104.0,447.0,2907.0,31.0,-14.692,3.0,7.0,0.0,3.0,0.0499
314040.0,36476.0,37082.0,24500.0,3403.0,61.0,-5.586,8.0,7.0,1.0,3.0,0.647
333933.0,21524.0,4885.0,22367.0,375.0,58.0,-12.529000000000002,1.0,7.0,0.0,3.0,0.755
-1.0,70145.0,33204.0,2918.0,2822.0,34.0,-12.47,10.0,7.0,0.0,3.0,0.759
-1.0,86416.0,28511.0,20125.0,1891.0,59.0,-26.565,0.0,7.0,1.0,3.0,0.9
793674.0,79479.0,9608.0,4668.0,2897.0,36.0,-9.771,11.0,7.0,0.0,3.0,0.8009999999999999
203040.0,71361.0,28661.0,27535.0,2353.0,42.0,-18.97,3.0,7.0,0.0,3.0,0.85
324880.0,21530.0,2087.0,1329.0,2367.0,49.0,-10.484000000000002,8.0,7.0,1.0,3.0,0.0401
183814.0,74234.0,30872.0,28817.0,6763.0,44.0,-8.956,10.0,7.0,1.0,3.0,0.0915
96635.0,42397.0,13514.0,25178.0,4124.0,57.0,-14.637,11.0,7.0,1.0,3.0,0.732
